"","X.Clostridium..innocuum.group","X.Eubacterium..brachy.group","X.Eubacterium..eligens.group","X.Eubacterium..fissicatena.group","X.Eubacterium..hallii.group","X.Eubacterium..nodatum.group","X.Eubacterium..oxidoreducens.group","X.Eubacterium..ruminantium.group","X.Eubacterium..siraeum.group","X.Eubacterium..tenue.group","X.Eubacterium..ventriosum.group","X.Eubacterium..xylanophilum.group","X.Ruminococcus..gauvreauii.group","X.Ruminococcus..gnavus.group","X.Ruminococcus..torques.group","X28.4","Abiotrophia","Acetanaerobacterium","Acetatifactor","Acidaminococcus","Acidovorax","Acinetobacter","Actinobacillus","Actinomyces","Adlercreutzia","Aeromonas","Agathobacter","Akkermansia","Alcaligenes","Alcanivorax","Alistipes","Allisonella","Alloprevotella","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerostignum","Anaerostipes","Anaerotruncus","Anaerovorax","Angelakisella","Aquamonas","Asaccharobacter","Asaccharospora","ASF356","Asteroleplasma","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevundimonas","Butyricicoccus","Butyricimonas","CAG.352","CAG.56","Calorithrix","Campylobacter","Candidatus.Profftella","Candidatus.Soleaferrea","Candidatus.Stoquefichus","Caproiciproducens","Catabacter","Catenibacillus","Catenibacterium","Catenisphaera","Christensenella","Christensenellaceae.R.7.group","Chryseobacterium","Citrobacter","Cloacibacillus","Clostridioides","Clostridium.sensu.stricto.1","Clostridium.sensu.stricto.2","Colidextribacter","Collinsella","Conservatibacter","Coprobacillus","Coprobacter","Coprococcus","Corynebacterium","Cronobacter","Cuneatibacter","Cutibacterium","Defluviitaleaceae.UCG.011","Delftia","Desulfovibrio","Dialister","Dielma","DNF00809","Dorea","DTU089","Eggerthella","Eisenbergiella","Elusimicrobium","Enterobacter","Enterococcus","Enterorhabdus","Enteroscipio","Epulopiscium","Erysipelatoclostridium","Erysipelotrichaceae.UCG.003","Escherichia.Shigella","Eubacterium","Ezakiella","F0332","Faecalibacterium","Faecalitalea","Family.XIII.AD3011.group","Family.XIII.UCG.001","Fenollaria","Finegoldia","Flavonifractor","Fournierella","Frisingicoccus","Fructilactobacillus","Fusicatenibacter","Fusobacterium","Gallicola","GCA.900066575","GCA.900066755","Gemella","Gordonibacter","Granulicatella","Haemophilus","Halomonas","Harryflintia","Helicobacter","Holdemanella","Holdemania","Holzapfelia","Howardella","HT002","Hungatella","Intestinibacter","Intestinimonas","Klebsiella","Kluyvera","Kosakonia","Lachnoclostridium","Lachnospira","Lachnospiraceae.AC2044.group","Lachnospiraceae.FCS020.group","Lachnospiraceae.NC2004.group","Lachnospiraceae.ND3007.group","Lachnospiraceae.NK4A136.group","Lachnospiraceae.NK4B4.group","Lachnospiraceae.UCG.001","Lachnospiraceae.UCG.003","Lachnospiraceae.UCG.004","Lachnospiraceae.UCG.008","Lachnospiraceae.UCG.009","Lachnospiraceae.UCG.010","Lacticaseibacillus","Lactiplantibacillus","Lactobacillus","Lactococcus","Lactonifactor","Latilactobacillus","Lautropia","Lawsonella","Leuconostoc","Libanicoccus","Ligilactobacillus","Limosilactobacillus","Mailhella","Mannheimia","Marvinbryantia","Megamonas","Megasphaera","Merdibacter","Methanobrevibacter","Mitsuokella","Mogibacterium","Monoglobus","Morganella","Moryella","Murdochiella","Muribaculum","Murimonas","Negativibacillus","Negativicoccus","Neisseria","NK4A214.group","Ochrobactrum","Odoribacter","Oerskovia","Olsenella","Oscillibacter","Oscillospira","Ottowia","Oxalobacter","Paeniclostridium","Paludicola","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Paucibacter","Pectobacterium","Peptoclostridium","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phocea","Phyllobacterium","Porphyromonas","Prevotella","Prevotella_7","Prevotella_9","Prevotellaceae.NK3B31.group","Prevotellaceae.UCG.001","Proteus","Providencia","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Psychrobacter","Pyramidobacter","Ralstonia","Raoultella","Raoultibacter","Rhodococcus","Rikenellaceae.RC9.gut.group","Romboutsia","Roseburia","Rothia","Ruminiclostridium","Ruminococcus","S5.A14a","Salinibacter","Salmonella","Sarcina","Sellimonas","Senegalimassilia","Shuttleworthia","Slackia","Solobacterium","Staphylococcus","Stenotrophomonas","Stomatobaculum","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","Syntrophococcus","Tepidimonas","Terrisporobacter","Thermus","TM7x","Trabulsiella","Turicibacter","Tuzzerella","Tyzzerella","UBA1819","UC5.1.2E3","UCG.002","UCG.003","UCG.004","UCG.005","UCG.008","UCG.009","Uruburuella","Varibaculum","Veillonella","Victivallis","Weissella","status"
"SRR16229740",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,36,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587,94,1111,74,174,0,46,0,146,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,76,139,0,0,0,671,0,0,0,0,0,0,0,632,0,0,157,0,0,0,0,0,0,0,0,0,7,19,101,0,0,0,2898,0,0,27,0,0,0,0,0,0,145,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,119,0,0,0,0,255,0,0,0,212,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,241,0,0,65,0,0,0,0,0,0,0,741,0,0,0,0,0,10612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,124,1077,0,403,0,0,0,0,0,0,0,0,0,0,0,181,113,0,105,0,0,0,0,0,0,0,"ASD"
"SRR16229741",0,0,0,0,0,0,0,0,0,0,0,0,0,958,38,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4829,0,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,737,0,0,0,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,"ASD"
"SRR16229742",0,0,271,0,30,0,0,0,0,0,48,0,0,677,140,0,0,0,0,0,0,0,0,0,0,0,0,1699,0,0,436,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4696,0,61,133,62,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2870,0,0,0,0,0,88,0,0,0,105,25,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,956,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,28,0,34,0,0,0,0,16,0,0,0,0,12,0,0,"ASD"
"SRR16229743",20,0,848,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,1921,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,14444,0,107,48,363,0,39,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,8,485,0,0,0,0,6796,0,0,0,0,0,59,0,0,0,0,52,0,0,0,0,0,0,54,0,0,0,0,22,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,114,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,251,0,0,393,0,0,0,0,59,0,0,0,0,0,0,0,115,248,0,945,0,0,0,0,0,0,17,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,"ASD"
"SRR16229744",14,0,517,0,110,0,0,0,0,0,0,0,0,2014,1177,0,0,0,0,0,0,0,0,0,0,0,0,9749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6641,0,1642,0,423,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,319,180,865,0,0,0,0,0,0,0,67,0,1450,0,0,0,1737,0,45,0,0,0,198,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,58,54,119,0,0,0,90,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,13,0,0,70,0,0,0,0,149,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,43,62,0,1073,0,0,0,0,648,0,0,0,0,0,0,0,"ASD"
"SRR16229745",0,0,404,0,0,0,0,68,0,0,0,0,0,334,136,0,0,0,0,0,0,0,0,0,0,0,0,871,0,0,57,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,9707,0,151,15,213,0,88,122,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,12,0,0,0,0,0,0,0,0,20,0,0,0,0,2977,0,0,15,0,0,617,0,45,0,84,0,0,0,0,0,0,0,25,0,0,0,0,23,0,0,0,0,0,21,0,0,0,56,355,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,46,0,169,0,0,136,0,0,0,0,0,0,97,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,"ASD"
"SRR16229746",0,0,0,0,28,0,0,0,0,0,0,0,0,70,167,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1501,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12562,0,67,136,48,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,231,346,0,0,0,4781,0,0,0,0,0,72,0,0,0,59,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,524,0,0,0,0,513,0,113,0,283,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1557,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,453,0,0,1338,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,3823,0,0,0,0,0,0,0,0,0,0,0,0,55,235,0,53,0,0,0,0,0,0,0,23,0,0,0,19,472,0,0,0,0,0,0,24,0,0,"ASD"
"SRR16229747",0,0,0,0,64,0,0,0,0,0,23,0,0,105,125,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,2839,0,0,0,0,0,0,0,163,98,0,0,0,0,0,0,0,0,0,13542,0,0,349,411,0,115,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,184,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,58,0,17,0,0,0,0,0,0,0,0,70,594,0,0,0,7580,0,11,0,0,0,589,0,0,0,0,0,0,0,0,42,0,0,9,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,230,0,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,491,0,0,420,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,9,0,0,15,0,150,0,81,0,0,0,0,0,0,0,0,0,0,"ASD"
"SRR16229748",0,0,4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,25,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,7564,0,1896,14,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,72,36,0,0,40,0,0,0,0,0,0,0,0,516,0,0,0,0,19,0,0,0,0,0,0,0,0,45,729,0,0,0,1288,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,1508,0,0,0,14,301,0,0,0,262,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,977,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,612,0,0,"ASD"
"SRR16229749",0,0,0,0,437,0,0,0,0,0,64,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,55,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,12411,0,3186,197,487,0,151,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,216,0,0,0,46,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,0,0,0,0,0,28,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,376,103,0,0,0,16,0,0,0,0,101,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,220,0,199,0,0,0,0,0,0,0,0,0,104,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,50,0,79,0,0,0,0,0,0,0,0,0,0,0,317,236,0,0,0,0,0,0,50,0,0,"ASD"
"SRR16229754",0,0,1046,0,0,0,0,0,0,0,108,0,0,48,133,0,0,0,0,0,0,0,0,0,0,0,3184,345,0,0,3116,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,4796,0,840,0,466,0,50,525,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,26,38,0,0,43,0,32,0,0,0,0,0,0,0,0,189,151,0,0,0,1056,0,0,0,0,0,114,0,29,0,652,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,44,29,0,0,0,83,836,0,0,0,0,520,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,14,0,0,216,0,0,0,0,238,0,0,0,0,0,0,0,0,0,863,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,0,0,0,51,0,0,0,0,0,0,0,75,989,0,0,0,0,0,0,0,0,0,0,0,57,0,237,59,0,82,0,0,0,0,21,0,0,"ASD"
"SRR16229755",0,0,228,0,97,0,0,147,0,0,68,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,826,490,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,169,316,0,930,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,0,0,0,0,57,0,38,481,0,0,0,485,0,0,0,0,0,0,0,1814,0,0,96,0,0,0,0,0,0,0,0,0,0,79,19,0,0,0,780,0,23,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,35,0,0,0,0,196,77,0,0,0,159,253,0,140,0,124,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,286,0,0,0,0,0,122,0,0,1314,0,143,0,0,113,0,0,0,0,0,0,196,678,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,95,2359,0,0,0,0,0,0,0,0,0,0,0,34,0,1233,184,0,828,0,0,0,0,0,272,0,"Control"
"SRR16229756",0,0,132,0,0,0,0,0,0,0,14,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5570,47,207,0,240,0,107,85,0,36,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,14,0,75,47,0,0,0,107,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,18,175,0,0,0,0,338,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,34,0,0,0,0,338,724,0,26,0,0,121,0,52,0,91,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,104,0,129,0,0,45,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,15,0,0,0,0,0,0,388,77,0,195,0,0,0,0,0,0,0,"Control"
"SRR16229757",0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10975,9,6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,1721,0,0,0,0,0,0,0,0,0,0,138,0,0,0,116,0,58,0,0,0,0,0,0,0,114,538,133,0,0,0,87,0,267,0,0,0,0,0,0,0,50,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,886,645,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,"Control"
"SRR16229758",0,0,0,0,0,0,0,0,0,0,0,0,0,184,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748,0,334,0,164,0,44,0,0,0,0,29,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,289,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,5,60,0,0,0,0,230,0,0,0,0,0,141,0,0,0,91,19,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,257,76,0,0,0,0,58,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,93,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,70,0,0,140,0,0,0,0,0,0,0,0,0,"Control"
"SRR16229759",0,0,129,0,0,0,0,0,55,0,49,0,0,0,194,0,0,0,0,24,0,0,0,0,0,0,82,229,0,0,4956,23,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,2332,901,277,83,40,0,23,198,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,189,0,0,0,0,0,0,0,69,541,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,74,0,0,0,113,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,98,0,0,69,0,210,0,0,57,0,0,0,0,0,0,2131,99,0,172,0,0,0,0,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,46,36,0,493,0,0,0,0,0,0,0,0,0,0,0,846,0,0,85,0,0,0,0,0,0,0,"Control"
"SRR16229760",0,0,73,0,25,0,0,0,0,0,35,0,0,175,574,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,0,997,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,16139,0,115,129,280,0,88,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,1548,0,0,0,0,0,73,0,0,0,611,75,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,25,0,0,0,0,320,1331,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,105,0,0,0,0,102,0,0,0,0,0,0,1001,540,0,1023,0,0,0,0,0,0,0,835,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,27,0,55,0,0,0,0,0,0,0,31,0,0,"Control"
"SRR16229761",0,0,114,0,0,0,0,0,0,0,0,0,0,1057,557,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,35,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,10469,0,3997,0,376,0,41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,45,0,85,0,0,0,1557,0,0,0,0,0,115,0,0,0,227,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,654,0,0,611,488,0,0,0,0,49,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,165,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,89,152,0,568,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,493,0,0,"Control"
"SRR16229762",0,0,1124,0,0,0,0,0,0,0,0,0,0,108,589,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,819,3,6192,0,340,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1551,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,460,0,0,0,7360,0,0,0,0,0,0,0,0,0,698,378,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,4941,0,0,0,49,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464,2558,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,157,253,0,158,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ASD"
"SRR16229763",0,0,0,0,0,0,0,0,0,0,23,0,0,164,382,0,0,0,0,0,0,0,0,0,0,0,1260,49,0,0,1058,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11115,0,2537,94,57,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,137,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,786,0,0,0,708,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,926,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,0,120,0,0,0,0,0,0,0,0,182,0,101,0,0,244,0,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,432,594,0,846,0,0,0,0,0,0,0,0,0,82,0,54,119,0,0,0,0,0,0,0,0,0,"Control"
