"","Sample Name","AD","ASD","Control","PD","Pred","True"
"1972","ERR2730283",0.0422762100173355,0.369730576437561,0.506373382162874,0.0816198313822297,"Control","Control"
"1973","ERR2730284",0.108611423274473,0.0626786409833782,0.748898420809489,0.0798115149326605,"Control","Control"
"1974","ERR2730285",0.0116416971964216,0.446590962196208,0.259324232539778,0.282443108067593,"ASD","Control"
"1975","ERR2730286",0.273316156069916,0.104834244080607,0.587256036302991,0.0345935635464855,"Control","Control"
"1976","ERR2730287",0.199281769375239,0.0329412667071095,0.513728078689036,0.254048885228616,"Control","Control"
"1977","ERR2730288",0.0375573196311748,0.153541675667835,0.188781826092846,0.620119178608144,"PD","Control"
"1978","ERR2730289",0.26446503953724,0.043832117370484,0.456842762886366,0.23486008020591,"Control","Control"
"1979","ERR2730290",0.298978605357212,0.139668329303397,0.37907479942413,0.182278265915262,"Control","Control"
"1980","ERR2730291",0.146081755402381,0.312460358885958,0.504249979962786,0.0372079057488748,"Control","Control"
"1981","ERR2730292",0.312894359295666,0.115394745638455,0.411872255413306,0.159838639652574,"Control","Control"
"1982","ERR2730293",0.179034230018048,0.211625965463695,0.466465301813584,0.142874502704673,"Control","Control"
"1983","ERR2730294",0.222531460239098,0.254777533325788,0.285729317177729,0.236961689257386,"Control","Control"
"1984","ERR2730295",0.210804360301535,0.484962807107666,0.0698409638172963,0.234391868773502,"ASD","Control"
"1985","ERR2730296",0.0683468380508858,0.354373308798513,0.289738798784298,0.287541054366302,"ASD","Control"
"1986","ERR2730297",0.415885372787123,0.00447526720354349,0.570968266862658,0.00867109314667619,"Control","Control"
"1987","ERR2730298",0.079136878036867,0.366541219188083,0.440852229803049,0.113469672972001,"Control","Control"
"1988","ERR2730299",0.190543538950991,0.142003435680509,0.429601417094027,0.237851608274473,"Control","Control"
"1989","ERR2730300",0.114526257857359,0.125726891959734,0.572984755538063,0.186762094644844,"Control","Control"
"1990","ERR2730301",0.336711686912882,0.108779360288711,0.398807477030247,0.15570147576816,"Control","Control"
"1991","ERR2730302",0.0617998448699421,0.303581431646348,0.271333928740498,0.363284794743212,"PD","Control"
"1992","ERR2730303",0.0858158799560081,0.161403388237505,0.632431253484026,0.120349478322461,"Control","Control"
"1993","ERR2730304",0.21179150140112,0.233190700997254,0.420883807103355,0.134133990498271,"Control","Control"
"1994","ERR2730305",0.0817790112411792,0.721302904895534,0.0415833133452034,0.155334770518084,"ASD","Control"
"1995","ERR2730306",0.122570541503249,0.0889855308660888,0.243668373646715,0.544775553983948,"PD","Control"
"1996","ERR2730307",0.174719965236345,0.599417084650549,0.0519546618526356,0.17390828826047,"ASD","Control"
"1997","ERR2730308",0.079441104106329,0.239996678353525,0.380555571046114,0.300006646494032,"Control","Control"
"1998","ERR2730309",0.171936337814723,0.0328257558086889,0.454742682887669,0.340495223488919,"Control","Control"
"1999","ERR2730310",0.158633527041181,0.0378411354755122,0.297172424168326,0.506352913314981,"PD","Control"
"2000","ERR2730311",0.15072588681576,0.367362406104777,0.421124664714654,0.0607870423648093,"Control","Control"
"2001","ERR2730312",0.213850565124828,0.0722482584036916,0.564349876681488,0.149551299789992,"Control","Control"
"2002","ERR2730313",0.166263388661317,0.753528536617339,0.0569871461623069,0.0232209285590375,"ASD","Control"
"2003","ERR2730314",0.109208521833855,0.199499042755692,0.642252867935376,0.049039567475077,"Control","Control"
"2004","ERR2730315",0.0416442811756444,0.128135639054172,0.784284845241104,0.04593523452908,"Control","Control"
"2005","ERR2730316",0.0544218443591383,0.0734986839527326,0.516356557445492,0.355722914242638,"Control","Control"
"2006","ERR2730317",0.210819261255193,0.217706796342128,0.450876272278425,0.120597670124253,"Control","Control"
"2007","ERR2730318",0.104576456790761,0.102148423261002,0.742521751410126,0.0507533685381112,"Control","Control"
"2008","ERR2730319",0.0666334527756778,0.0662205231022257,0.28861555200576,0.578530472116336,"PD","Control"
"2009","ERR2730320",0.192450936233033,0.241806168498279,0.405269026352502,0.160473868916186,"Control","Control"
"2010","ERR2730321",0.319022159199095,0.0929787981518079,0.183426378631827,0.40457266401727,"PD","Control"
"2011","ERR2730322",0.0300257293006437,0.108776372910941,0.761407509438237,0.0997903883501776,"Control","Control"
"2012","ERR2730323",0.0241654296766096,0.430874662606024,0.499021364255945,0.0459385434614209,"Control","Control"
"2013","ERR2730324",0.135684601928746,0.111581053743761,0.678084064174199,0.0746502801532944,"Control","Control"
"2014","ERR2730325",0.532191562908878,0.267887809236291,0.0468857269701147,0.153034900884717,"AD","Control"
"2015","ERR2730326",0.175105170796348,0.0762152389261514,0.50133974284282,0.247339847434681,"Control","Control"
"2016","ERR2730327",0.402189605620182,0.325311036716818,0.230987207185793,0.0415121504772073,"AD","Control"
"2017","ERR2730328",0.134350260698993,0.0932796411065981,0.411751363625537,0.360618734568873,"Control","Control"
"2018","ERR2730329",0.191755904659657,0.301754892856897,0.33687673267848,0.169612469804966,"Control","Control"
"2019","ERR2730330",0.173317217978934,0.224336976814062,0.452334503525271,0.150011301681732,"Control","Control"
"2020","ERR2730331",0.494550537282533,0.180070998151085,0.0169048954209861,0.308473569145396,"AD","Control"
"2021","ERR2730332",0.0530006901874894,0.0781610228454272,0.746599385401889,0.122238901565195,"Control","Control"
"2022","ERR2730333",0.292890747779785,0.120209082824877,0.344462587307076,0.242437582088262,"Control","Control"
"2023","ERR2730334",0.147768946182885,0.531066475198271,0.243273576338451,0.0778910022803925,"ASD","Control"
"2024","ERR2730335",0.160642634487029,0.120719287210889,0.649678383366197,0.0689596949358847,"Control","Control"
"2025","ERR2730336",0.128814423289478,0.188118744322963,0.488756154065746,0.194310678321813,"Control","Control"
"2026","ERR2730337",0.0285426663051776,0.234695469979636,0.39666810321357,0.340093760501617,"Control","Control"
"2027","ERR2730338",0.176888844794657,0.0699027815305743,0.160888870960042,0.592319502714727,"PD","Control"
"2028","ERR2730339",0.386069697877722,0.234967950053758,0.102307639087032,0.276654712981488,"AD","Control"
"2029","ERR2730340",0.141644620512435,0.192547808255503,0.262950913079418,0.402856658152644,"PD","PD"
"2030","ERR2730341",0.134818691879178,0.110176209249108,0.661259326511686,0.0937457723600284,"Control","PD"
"2031","ERR2730342",0.204164597263124,0.105484120495178,0.424075039434635,0.266276242807063,"Control","PD"
"2032","ERR2730343",0.382045749416399,0.257946858804825,0.235515222582203,0.124492169196572,"AD","PD"
"2033","ERR2730344",0.427825107743155,0.0298643611993878,0.0397624491056577,0.5025480819518,"PD","PD"
"2034","ERR2730345",0.261208020405521,0.123570631315701,0.153389374440854,0.461831973837924,"PD","PD"
"2035","ERR2730346",0.149072466836409,0.313422265135351,0.0903834893552057,0.447121778673033,"PD","PD"
"2036","ERR2730347",0.149296663313504,0.234206569055263,0.197192694622645,0.419304073008587,"PD","PD"
"2037","ERR2730348",0.0578666020404508,0.0576453743633411,0.00485047586986552,0.879637547726343,"PD","PD"
"2038","ERR2730349",0.221103498702662,0.167495869045986,0.246286817110456,0.365113815140895,"PD","PD"
"2039","ERR2730350",0.148792467030555,0.340935553977808,0.129031993442229,0.381239985549408,"PD","PD"
"2040","ERR2730351",0.264685066107106,0.0799456691324664,0.103598743818313,0.551770520942115,"PD","PD"
"2041","ERR2730352",0.0996758743895561,0.304362164949935,0.089904458115295,0.506057502545214,"PD","PD"
"2042","ERR2730353",0.0835054272018846,0.309121597971601,0.093728128233906,0.513644846592608,"PD","PD"
"2043","ERR2730354",0.029637909503236,0.336944541872618,0.0202748384661527,0.613142710157994,"PD","PD"
"2044","ERR2730355",0.307186831419821,0.178104062101954,0.135910152748655,0.37879895372957,"PD","PD"
"2045","ERR2730356",0.125879382407468,0.200178889013,0.0991906882184827,0.574751040361049,"PD","PD"
"2046","ERR2730357",0.2046567836972,0.146446252760377,0.117230840489724,0.531666123052699,"PD","PD"
"2047","ERR2730358",0.142543116329062,0.162065665285402,0.100635038598477,0.594756179787059,"PD","PD"
"2048","ERR2730359",0.229649349642486,0.0939484296215111,0.185373574794477,0.491028645941526,"PD","PD"
"2049","ERR2730360",0.089411720780677,0.26959321479154,0.578267870519496,0.0627271939082869,"Control","PD"
"2050","ERR2730361",0.101064475279876,0.173665517535041,0.142422518163598,0.582847489021485,"PD","PD"
"2051","ERR2730362",0.0529995474066368,0.222860384800899,0.568680119063958,0.155459948728506,"Control","PD"
"2052","ERR2730363",0.132832009847606,0.119199691223438,0.641690665862351,0.106277633066605,"Control","PD"
"2053","ERR2730364",0.0664664041236597,0.25092516818033,0.265075411828784,0.417533015867226,"PD","PD"
"2054","ERR2730365",0.139873159453772,0.106939097949026,0.3525674109894,0.400620331607803,"PD","PD"
"2055","ERR2730366",0.313186353198941,0.0231820773214064,0.103939186727177,0.559692382752475,"PD","PD"
"2056","ERR2730367",0.0732712149714041,0.0245264862177789,0.154085328912816,0.748116969898001,"PD","PD"
"2057","ERR2730368",0.145438899158257,0.269810473359146,0.104242354729841,0.480508272752756,"PD","PD"
"2058","ERR2730369",0.110350641441737,0.271614970617266,0.0228540057165397,0.595180382224457,"PD","PD"
"2059","ERR2730370",0.245980749404764,0.0943758702540144,0.0394001593305132,0.620243221010709,"PD","PD"
"2060","ERR2730371",0.287769060014369,0.246732575989853,0.134789422352449,0.330708941643329,"PD","PD"
"2061","ERR2730372",0.0507955340976253,0.0723514280045415,0.787463114617651,0.0893899232801824,"Control","PD"
"2062","ERR2730373",0.0456553548203787,0.119016885889955,0.211416434000631,0.623911325289035,"PD","PD"
"2063","ERR2730374",0.113579934577322,0.0293623886796232,0.82790320038841,0.0291544763546455,"Control","PD"
"2064","ERR2730375",0.229856303189892,0.159038896565845,0.0879927968323026,0.52311200341196,"PD","PD"
"2065","ERR2730376",0.23092466961885,0.109168133790906,0.229557763982213,0.430349432608032,"PD","PD"
"2066","ERR2730377",0.0489599491493141,0.163927879272996,0.445747704402967,0.341364467174723,"Control","PD"
"2067","ERR2730378",0.0884747169137716,0.12770892865899,0.151158617330945,0.632657737096293,"PD","PD"
"2068","ERR2730379",0.280089701661939,0.277288661819918,0.379908266440833,0.0627133700773101,"Control","PD"
"2069","ERR2730380",0.150448042162266,0.241489711639205,0.145374614753344,0.462687631445184,"PD","PD"
"2070","ERR2730381",0.112840827483512,0.308202381060409,0.218001154055622,0.360955637400458,"PD","PD"
"2071","ERR2730382",0.143414384634798,0.053666869287295,0.169305100546073,0.633613645531835,"PD","PD"
"2072","ERR2730383",0.0369122291711639,0.686925554208701,0.0256402336447483,0.250521982975387,"ASD","PD"
"2073","ERR2730384",0.199501928840781,0.231359300586655,0.245221066250247,0.323917704322317,"PD","PD"
"2074","ERR2730385",0.0416499123396273,0.307400275420953,0.188213246915413,0.462736565324006,"PD","PD"
"2075","ERR2730386",0.280775221372489,0.243800445587304,0.0783343070136452,0.397090026026561,"PD","PD"
"2076","ERR2730387",0.18031674184267,0.0272602566642184,0.170857668467127,0.621565333025985,"PD","PD"
"2077","ERR2730388",0.111347689964911,0.207758978170563,0.124233398767171,0.556659933097355,"PD","PD"
"2078","ERR2730389",0.0455683954328973,0.171621234291246,0.307906286203239,0.474904084072618,"PD","PD"
"2079","ERR2730390",0.21129842963609,0.105859404342252,0.310253766746719,0.37258839927494,"PD","PD"
"2080","ERR2730391",0.037226208968148,0.0827930235120399,0.407581193109668,0.472399574410144,"PD","PD"
"2081","ERR2730392",0.294145509066186,0.313635064855115,0.350418035968917,0.0418013901097817,"Control","PD"
"2082","ERR2730393",0.190361338569602,0.0723212092313033,0.252501816615204,0.48481563558389,"PD","PD"
"2083","ERR2730394",0.276923426848846,0.166355811054993,0.0700758282720283,0.486644933824132,"PD","PD"
"2084","ERR2730395",0.159163837369149,0.145215645237256,0.320946074057737,0.374674443335859,"PD","PD"
"2085","ERR2730396",0.0396287352042028,0.154607462718111,0.781179460717115,0.0245843413605712,"Control","PD"
"2086","ERR2730397",0.105676349075373,0.108032086859445,0.0866540168912149,0.699637547173967,"PD","PD"
"2087","ERR2730398",0.0352328204192308,0.0625501881001606,0.0758272528582324,0.826389738622376,"PD","PD"
"2088","ERR2730399",0.0617703511512348,0.264581847895735,0.133696190346489,0.539951610606542,"PD","PD"
"2089","ERR2730400",0.0525269092475294,0.211400756450789,0.344584478886321,0.391487855415361,"PD","PD"
"2090","ERR2730401",0.211472435740399,0.269423817547151,0.190551770775872,0.328551975936577,"PD","PD"
"2091","ERR2730402",0.174794696542975,0.116961096724204,0.0614652705139699,0.646778936218851,"PD","PD"
"2092","ERR2730403",0.268029322511199,0.22787709938047,0.299108955611997,0.204984622496333,"Control","PD"
"2093","ERR3040009",0.204448087896315,0.183935215931588,0.550362581477481,0.0612541146946157,"Control","Control"
"2094","ERR3040011",0.251047526340962,0.0651719964537665,0.177622158419219,0.506158318786053,"PD","PD"
"2095","ERR3040012",0.0651399982490729,0.196186722036253,0.216407330057057,0.522265949657617,"PD","PD"
"2096","ERR3040013",0.164327800545737,0.143143561900949,0.0672958348518378,0.625232802701476,"PD","PD"
"2097","ERR3040014",0.293485619193042,0.271198367651391,0.108028032931997,0.32728798022357,"PD","PD"
"2098","ERR3040015",0.273959119149057,0.0681191515785709,0.161892449094685,0.496029280177687,"PD","PD"
"2099","ERR3040016",0.253753265785104,0.253524175917136,0.049541591146961,0.443180967150799,"PD","PD"
"2100","ERR3040017",0.117905124438161,0.246056706740567,0.250464026324301,0.385574142496971,"PD","PD"
"2101","ERR3040018",0.386405326821467,0.0562256848774014,0.101755067639764,0.455613920661368,"PD","PD"
"2102","ERR3046385",0.376422384678165,0.0572536541477914,0.122430200749007,0.443893760425037,"PD","PD"
"2103","ERR3046386",0.21019290815931,0.189863477191993,0.0444877794560342,0.555455835192663,"PD","PD"
"2104","ERR3046387",0.328030695507753,0.0815223162328116,0.393517920426797,0.196929067832639,"Control","PD"
"2105","ERR3046388",0.136953509265942,0.25684646664647,0.193182347686994,0.413017676400593,"PD","PD"
"2106","ERR3046389",0.12976749214949,0.205033076498394,0.544751800052139,0.120447631299976,"Control","PD"
"2107","ERR3046390",0.00785004022101233,0.0533180409744248,0.423216129721927,0.515615789082636,"PD","PD"
"2108","ERR3046391",0.0471939581446276,0.143755792486687,0.298576828399688,0.510473420968998,"PD","PD"
"2109","ERR3046392",0.08295583937264,0.111919287861317,0.0746332115063426,0.7304916612597,"PD","PD"
"2110","ERR3046393",0.114405806158949,0.265238663253126,0.237180961725707,0.383174568862217,"PD","PD"
"2111","ERR3046394",0.322461515116436,0.041798250436715,0.545673099580921,0.0900671348659282,"Control","PD"
"2112","ERR3046395",0.184357562753034,0.11975410394363,0.32048175203332,0.375406581270016,"PD","PD"
"2113","ERR3046396",0.0594807386173214,0.145773064948328,0.640560220248261,0.154185976186089,"Control","PD"
"2114","ERR3046397",0.019593627334445,0.774780152038245,0.155747819209348,0.0498784014179626,"ASD","PD"
"2115","ERR3046398",0.350317791862005,0.158808100367439,0.0821647131251254,0.408709394645431,"PD","PD"
"2116","ERR3046399",0.255667265663771,0.32366505381865,0.0296289839078642,0.391038696609715,"PD","PD"
"2117","ERR3046400",0.416699056787782,0.036591414093277,0.0744612127226659,0.472248316396275,"PD","PD"
"2118","ERR3046401",0.143034534960636,0.296845212922227,0.533892126299919,0.0262281258172177,"Control","PD"
"2119","ERR3046402",0.0457469835332544,0.0815027625808128,0.127045891718228,0.745704362167705,"PD","PD"
"2120","ERR3046403",0.162600693569207,0.134900339585601,0.293284881414324,0.409214085430868,"PD","PD"
"2121","ERR3046404",0.0851539197340657,0.276227133341406,0.0115257228035222,0.627093224121006,"PD","PD"
"2122","ERR3046405",0.0825959964271708,0.320479300324519,0.142417517447312,0.454507185800998,"PD","PD"
"2123","ERR3046406",0.0662368694438573,0.0434257931218567,0.0397355730935363,0.85060176434075,"PD","PD"
"2124","ERR3046407",0.073127372383265,0.222458305456254,0.191204345288966,0.513209976871515,"PD","PD"
"2125","ERR3046408",0.305301066394738,0.157033282040005,0.177459615995147,0.36020603557011,"PD","PD"
"2126","ERR3046409",0.274196374990898,0.0665864790272054,0.606033128478875,0.0531840175030212,"Control","PD"
"2127","ERR3046410",0.2945007392138,0.165457164312494,0.0327280983836683,0.507313998090038,"PD","PD"
